MonitoringLocationID,MonitoringLocationName,MonitoringLocationLatitude,MonitoringLocationLongitude,ActivityStartDate,Chloride,Dissolved oxygen (DO),"Temperature, water",Total suspended solids,Turbidity,pH,WQI,Rating,DataType
predicted,Lake Superior,47.7,-89.6,2024-07-01,1.542,11.105,4.416,0.24,0.126,8.22,94.98,Good,Predicted
predicted,Lake Superior,47.7,-89.3,2024-07-01,1.542,11.105,4.432,0.239,0.126,8.222,94.98,Good,Predicted
predicted,Lake Superior,47.7,-89.0,2024-07-01,1.54,11.147,4.652,0.259,0.12,8.324,94.97,Good,Predicted
predicted,Lake Superior,47.7,-88.7,2024-07-01,1.544,11.205,4.536,0.28,0.12,8.347,94.97,Good,Predicted
predicted,Lake Superior,47.7,-88.4,2024-07-01,1.55,11.171,4.124,0.3,0.141,8.374,94.97,Good,Predicted
predicted,Lake Superior,47.7,-88.1,2024-07-01,1.55,11.104,4.506,0.34,0.148,8.334,94.97,Good,Predicted
predicted,Lake Superior,47.7,-87.8,2024-07-01,1.548,11.249,3.943,0.302,0.149,8.335,94.97,Good,Predicted
predicted,Lake Superior,47.7,-87.5,2024-07-01,1.552,11.159,4.007,0.302,0.155,8.306,94.97,Good,Predicted
predicted,Lake Superior,47.7,-87.2,2024-07-01,1.548,11.165,4.103,0.321,0.153,8.282,94.97,Good,Predicted
predicted,Lake Superior,47.7,-86.9,2024-07-01,1.548,11.058,4.291,0.377,0.154,8.332,94.96,Good,Predicted
predicted,Lake Superior,47.7,-86.6,2024-07-01,1.542,11.045,4.207,0.34,0.136,8.367,94.97,Good,Predicted
predicted,Lake Superior,47.7,-86.3,2024-07-01,1.546,10.985,4.312,0.333,0.134,8.334,94.97,Good,Predicted
predicted,Lake Superior,47.7,-86.0,2024-07-01,1.545,10.918,5.34,0.408,0.144,8.32,94.96,Good,Predicted
predicted,Lake Superior,47.7,-85.7,2024-07-01,1.541,10.856,6.512,0.451,0.15,8.308,94.95,Good,Predicted
predicted,Lake Superior,47.7,-85.4,2024-07-01,1.542,10.847,6.628,0.457,0.15,8.302,94.95,Good,Predicted
predicted,Lake Superior,47.7,-85.1,2024-07-01,1.549,10.781,7.177,0.533,0.151,8.246,94.95,Good,Predicted
predicted,Lake Superior,47.7,-84.8,2024-07-01,1.549,10.774,7.253,0.535,0.151,8.244,94.95,Good,Predicted
predicted,Lake Superior,48.0,-92.0,2024-07-01,1.591,11.187,5.145,0.376,0.192,8.283,94.96,Good,Predicted
predicted,Lake Superior,48.0,-91.7,2024-07-01,1.59,11.192,5.118,0.373,0.19,8.282,94.96,Good,Predicted
predicted,Lake Superior,48.0,-91.4,2024-07-01,1.558,11.227,4.13,0.282,0.136,8.224,94.97,Good,Predicted
predicted,Lake Superior,48.0,-91.1,2024-07-01,1.558,11.227,4.125,0.281,0.136,8.222,94.97,Good,Predicted
predicted,Lake Superior,48.0,-90.8,2024-07-01,1.549,11.157,4.031,0.262,0.13,8.207,94.97,Good,Predicted
predicted,Lake Superior,48.0,-90.5,2024-07-01,1.549,11.157,4.028,0.261,0.131,8.206,94.97,Good,Predicted
predicted,Lake Superior,48.0,-90.2,2024-07-01,1.614,11.071,4.965,0.354,0.166,8.186,94.96,Good,Predicted
predicted,Lake Superior,48.0,-89.9,2024-07-01,1.615,11.092,5.473,0.356,0.165,8.212,94.96,Good,Predicted
predicted,Lake Superior,48.0,-89.6,2024-07-01,1.667,10.929,6.777,0.457,0.222,8.204,94.95,Good,Predicted
predicted,Lake Superior,48.0,-89.3,2024-07-01,1.669,10.928,6.821,0.461,0.224,8.203,94.95,Good,Predicted
predicted,Lake Superior,48.0,-89.0,2024-07-01,1.689,10.947,8.295,0.58,0.23,8.184,94.94,Good,Predicted
predicted,Lake Superior,48.0,-88.7,2024-07-01,1.633,11.051,6.832,0.479,0.162,8.222,94.95,Good,Predicted
predicted,Lake Superior,48.0,-88.4,2024-07-01,1.563,11.254,5.242,0.359,0.128,8.233,94.96,Good,Predicted
predicted,Lake Superior,48.0,-88.1,2024-07-01,1.544,11.258,4.553,0.319,0.141,8.277,94.97,Good,Predicted
predicted,Lake Superior,48.0,-87.8,2024-07-01,1.544,11.263,4.537,0.318,0.142,8.277,94.97,Good,Predicted
predicted,Lake Superior,48.0,-87.5,2024-07-01,1.542,11.252,4.041,0.319,0.14,8.248,94.97,Good,Predicted
predicted,Lake Superior,48.0,-87.2,2024-07-01,1.542,11.218,4.097,0.301,0.147,8.299,94.97,Good,Predicted
predicted,Lake Superior,48.0,-86.9,2024-07-01,1.542,11.211,4.093,0.3,0.146,8.302,94.97,Good,Predicted
predicted,Lake Superior,48.0,-86.6,2024-07-01,1.536,11.118,4.382,0.376,0.137,8.372,94.96,Good,Predicted
predicted,Lake Superior,48.0,-86.3,2024-07-01,1.536,11.118,4.391,0.376,0.138,8.376,94.96,Good,Predicted
predicted,Lake Superior,48.0,-86.0,2024-07-01,1.534,11.125,5.445,0.453,0.146,8.416,94.95,Good,Predicted
predicted,Lake Superior,48.0,-85.7,2024-07-01,1.534,11.117,5.543,0.459,0.146,8.416,94.95,Good,Predicted
predicted,Lake Superior,48.0,-85.4,2024-07-01,1.541,10.86,6.606,0.456,0.15,8.316,94.95,Good,Predicted
predicted,Lake Superior,48.0,-85.1,2024-07-01,1.541,10.851,6.719,0.462,0.151,8.31,94.95,Good,Predicted
predicted,Lake Superior,48.0,-84.8,2024-07-01,1.541,10.842,6.817,0.467,0.151,8.305,94.95,Good,Predicted
predicted,Lake Superior,48.3,-92.0,2024-07-01,1.568,11.219,4.495,0.3,0.143,8.244,94.97,Good,Predicted
predicted,Lake Superior,48.3,-91.7,2024-07-01,1.558,11.227,4.126,0.281,0.136,8.223,94.97,Good,Predicted
predicted,Lake Superior,48.3,-91.4,2024-07-01,1.558,11.227,4.123,0.28,0.136,8.221,94.97,Good,Predicted
predicted,Lake Superior,48.3,-91.1,2024-07-01,1.597,11.111,5.334,0.373,0.19,8.179,94.96,Good,Predicted
predicted,Lake Superior,48.3,-90.8,2024-07-01,1.668,10.994,6.314,0.47,0.224,8.197,94.95,Good,Predicted
predicted,Lake Superior,48.3,-90.5,2024-07-01,1.668,10.974,6.385,0.457,0.229,8.181,94.95,Good,Predicted
predicted,Lake Superior,48.3,-90.2,2024-07-01,1.694,11.007,7.192,0.537,0.238,8.164,94.95,Good,Predicted
predicted,Lake Superior,48.3,-89.9,2024-07-01,1.744,10.943,8.319,0.601,0.258,8.173,94.94,Good,Predicted
predicted,Lake Superior,48.3,-89.6,2024-07-01,1.746,10.943,8.363,0.604,0.258,8.173,94.94,Good,Predicted
predicted,Lake Superior,48.3,-89.3,2024-07-01,1.747,10.944,8.407,0.608,0.259,8.173,94.94,Good,Predicted
predicted,Lake Superior,48.3,-89.0,2024-07-01,1.742,10.924,9.022,0.643,0.255,8.171,94.94,Good,Predicted
predicted,Lake Superior,48.3,-88.7,2024-07-01,1.739,10.927,8.996,0.639,0.253,8.171,94.94,Good,Predicted
predicted,Lake Superior,48.3,-88.4,2024-07-01,1.61,11.214,6.822,0.422,0.156,8.195,94.96,Good,Predicted
predicted,Lake Superior,48.3,-88.1,2024-07-01,1.607,11.22,6.738,0.415,0.155,8.196,94.96,Good,Predicted
predicted,Lake Superior,48.3,-87.8,2024-07-01,1.534,11.284,4.988,0.318,0.124,8.221,94.97,Good,Predicted
predicted,Lake Superior,48.3,-87.5,2024-07-01,1.533,11.338,4.674,0.262,0.133,8.187,94.97,Good,Predicted
predicted,Lake Superior,48.3,-87.2,2024-07-01,1.533,11.375,4.677,0.301,0.143,8.223,94.97,Good,Predicted
predicted,Lake Superior,48.3,-86.9,2024-07-01,1.533,11.311,4.491,0.284,0.145,8.289,94.97,Good,Predicted
predicted,Lake Superior,48.3,-86.6,2024-07-01,1.533,11.303,4.495,0.285,0.146,8.295,94.97,Good,Predicted
predicted,Lake Superior,48.3,-86.3,2024-07-01,1.533,11.199,4.673,0.34,0.148,8.348,94.97,Good,Predicted
predicted,Lake Superior,48.3,-86.0,2024-07-01,1.533,11.198,4.674,0.341,0.148,8.352,94.97,Good,Predicted
predicted,Lake Superior,48.3,-85.7,2024-07-01,1.534,11.123,5.496,0.456,0.146,8.416,94.95,Good,Predicted
predicted,Lake Superior,48.3,-85.4,2024-07-01,1.534,11.116,5.592,0.462,0.147,8.415,94.95,Good,Predicted
predicted,Lake Superior,48.3,-85.1,2024-07-01,1.533,10.963,6.713,0.485,0.156,8.386,94.95,Good,Predicted
predicted,Lake Superior,48.3,-84.8,2024-07-01,1.533,10.953,6.816,0.49,0.156,8.381,94.95,Good,Predicted
predicted,Lake Superior,48.6,-92.0,2024-07-01,1.607,11.136,5.433,0.374,0.194,8.217,94.96,Good,Predicted
predicted,Lake Superior,48.6,-91.7,2024-07-01,1.667,10.994,6.294,0.469,0.223,8.199,94.95,Good,Predicted
predicted,Lake Superior,48.6,-91.4,2024-07-01,1.669,10.991,6.335,0.472,0.225,8.198,94.95,Good,Predicted
predicted,Lake Superior,48.6,-91.1,2024-07-01,1.672,10.986,6.388,0.476,0.227,8.197,94.95,Good,Predicted
predicted,Lake Superior,48.6,-90.8,2024-07-01,1.718,11.019,7.587,0.538,0.254,8.169,94.95,Good,Predicted
predicted,Lake Superior,48.6,-90.5,2024-07-01,1.721,11.014,7.648,0.542,0.256,8.17,94.95,Good,Predicted
predicted,Lake Superior,48.6,-90.2,2024-07-01,1.746,10.945,8.375,0.604,0.259,8.172,94.94,Good,Predicted
predicted,Lake Superior,48.6,-89.9,2024-07-01,1.747,10.945,8.415,0.607,0.259,8.172,94.94,Good,Predicted
predicted,Lake Superior,48.6,-89.6,2024-07-01,1.748,10.946,8.455,0.61,0.26,8.172,94.94,Good,Predicted
predicted,Lake Superior,48.6,-89.3,2024-07-01,1.742,10.947,8.7,0.627,0.255,8.187,94.94,Good,Predicted
predicted,Lake Superior,48.6,-89.0,2024-07-01,1.739,10.95,8.65,0.622,0.253,8.188,94.94,Good,Predicted
predicted,Lake Superior,48.6,-88.7,2024-07-01,1.666,11.022,8.212,0.541,0.218,8.18,94.95,Good,Predicted
predicted,Lake Superior,48.6,-88.4,2024-07-01,1.611,11.151,6.994,0.439,0.156,8.209,94.96,Good,Predicted
predicted,Lake Superior,48.6,-88.1,2024-07-01,1.582,11.258,6.155,0.358,0.149,8.213,94.96,Good,Predicted
predicted,Lake Superior,48.6,-87.8,2024-07-01,1.533,11.327,4.717,0.26,0.134,8.187,94.97,Good,Predicted
predicted,Lake Superior,48.6,-87.5,2024-07-01,1.533,11.327,4.718,0.26,0.134,8.185,94.97,Good,Predicted
predicted,Lake Superior,48.6,-87.2,2024-07-01,1.533,11.242,4.908,0.318,0.143,8.239,94.97,Good,Predicted
predicted,Lake Superior,48.6,-86.9,2024-07-01,1.533,11.248,4.726,0.301,0.147,8.293,94.97,Good,Predicted
predicted,Lake Superior,48.6,-86.6,2024-07-01,1.533,11.245,4.719,0.302,0.147,8.298,94.97,Good,Predicted
predicted,Lake Superior,48.6,-86.3,2024-07-01,1.533,11.243,4.711,0.303,0.147,8.302,94.97,Good,Predicted
predicted,Lake Superior,48.6,-86.0,2024-07-01,1.533,11.24,4.703,0.303,0.147,8.306,94.97,Good,Predicted
predicted,Lake Superior,48.6,-85.7,2024-07-01,1.535,11.139,5.544,0.377,0.155,8.327,94.96,Good,Predicted
predicted,Lake Superior,48.6,-85.4,2024-07-01,1.535,11.132,5.625,0.384,0.155,8.33,94.96,Good,Predicted
predicted,Lake Superior,48.6,-85.1,2024-07-01,1.534,11.097,5.874,0.409,0.16,8.369,94.96,Good,Predicted
predicted,Lake Superior,48.6,-84.8,2024-07-01,1.534,11.093,5.934,0.415,0.16,8.369,94.96,Good,Predicted
predicted,Lake Superior,48.9,-92.0,2024-07-01,1.67,10.988,6.353,0.474,0.225,8.198,94.95,Good,Predicted
predicted,Lake Superior,48.9,-91.7,2024-07-01,1.672,10.985,6.388,0.476,0.227,8.197,94.95,Good,Predicted
predicted,Lake Superior,48.9,-91.4,2024-07-01,1.719,11.021,7.6,0.538,0.254,8.169,94.95,Good,Predicted
predicted,Lake Superior,48.9,-91.1,2024-07-01,1.72,11.017,7.64,0.541,0.255,8.169,94.95,Good,Predicted
predicted,Lake Superior,48.9,-90.8,2024-07-01,1.742,11.035,8.546,0.623,0.26,8.164,94.94,Good,Predicted
predicted,Lake Superior,48.9,-90.5,2024-07-01,1.746,10.946,8.399,0.605,0.259,8.172,94.94,Good,Predicted
predicted,Lake Superior,48.9,-90.2,2024-07-01,1.747,10.947,8.431,0.608,0.259,8.172,94.94,Good,Predicted
predicted,Lake Superior,48.9,-89.9,2024-07-01,1.743,10.946,8.713,0.628,0.256,8.186,94.94,Good,Predicted
predicted,Lake Superior,48.9,-89.6,2024-07-01,1.741,10.949,8.686,0.625,0.255,8.187,94.94,Good,Predicted
predicted,Lake Superior,48.9,-89.3,2024-07-01,1.738,10.952,8.648,0.621,0.253,8.188,94.94,Good,Predicted
predicted,Lake Superior,48.9,-89.0,2024-07-01,1.735,10.955,8.6,0.616,0.251,8.189,94.94,Good,Predicted
predicted,Lake Superior,48.9,-88.7,2024-07-01,1.661,11.107,7.776,0.517,0.216,8.193,94.95,Good,Predicted
predicted,Lake Superior,48.9,-88.4,2024-07-01,1.656,11.113,7.673,0.509,0.212,8.195,94.95,Good,Predicted
predicted,Lake Superior,48.9,-88.1,2024-07-01,1.604,11.204,6.584,0.372,0.164,8.176,94.96,Good,Predicted
predicted,Lake Superior,48.9,-87.8,2024-07-01,1.531,11.31,4.924,0.277,0.145,8.225,94.97,Good,Predicted
predicted,Lake Superior,48.9,-87.5,2024-07-01,1.533,11.24,4.93,0.313,0.143,8.236,94.97,Good,Predicted
predicted,Lake Superior,48.9,-87.2,2024-07-01,1.533,11.242,4.93,0.314,0.143,8.236,94.97,Good,Predicted
predicted,Lake Superior,48.9,-86.9,2024-07-01,1.533,11.243,4.93,0.316,0.144,8.237,94.97,Good,Predicted
predicted,Lake Superior,48.9,-86.6,2024-07-01,1.533,11.248,4.754,0.3,0.148,8.29,94.97,Good,Predicted
predicted,Lake Superior,48.9,-86.3,2024-07-01,1.533,11.245,4.745,0.301,0.148,8.294,94.97,Good,Predicted
predicted,Lake Superior,48.9,-86.0,2024-07-01,1.533,11.243,4.735,0.301,0.148,8.298,94.97,Good,Predicted
predicted,Lake Superior,48.9,-85.7,2024-07-01,1.533,11.242,4.726,0.302,0.148,8.302,94.97,Good,Predicted
predicted,Lake Superior,48.9,-85.4,2024-07-01,1.535,11.139,5.578,0.378,0.155,8.323,94.96,Good,Predicted
predicted,Lake Superior,48.9,-85.1,2024-07-01,1.535,11.133,5.639,0.383,0.155,8.325,94.96,Good,Predicted
predicted,Lake Superior,48.9,-84.8,2024-07-01,1.534,11.1,5.87,0.406,0.161,8.364,94.96,Good,Predicted
predicted,Lake Michigan,41.5,-88.0,2024-07-01,16.407,9.22,24.121,9.747,6.67,8.916,54.13,Fair,Predicted
predicted,Lake Michigan,41.5,-87.7,2024-07-01,16.408,9.22,24.121,9.75,6.671,8.916,54.13,Fair,Predicted
predicted,Lake Michigan,41.5,-87.4,2024-07-01,16.409,9.22,24.122,9.753,6.672,8.916,54.12,Fair,Predicted
predicted,Lake Michigan,41.5,-87.1,2024-07-01,16.411,9.22,24.122,9.757,6.674,8.916,54.12,Fair,Predicted
predicted,Lake Michigan,41.5,-86.8,2024-07-01,16.413,9.22,24.122,9.761,6.676,8.916,54.12,Fair,Predicted
predicted,Lake Michigan,41.5,-86.5,2024-07-01,16.416,9.221,24.122,9.766,6.679,8.917,54.12,Fair,Predicted
predicted,Lake Michigan,41.5,-86.2,2024-07-01,16.418,9.221,24.122,9.771,6.681,8.917,54.12,Fair,Predicted
predicted,Lake Michigan,41.5,-85.9,2024-07-01,16.559,9.138,24.22,10.432,7.122,8.968,53.06,Fair,Predicted
predicted,Lake Michigan,41.5,-85.6,2024-07-01,16.56,9.138,24.221,10.436,7.124,8.968,53.05,Fair,Predicted
predicted,Lake Michigan,41.5,-85.3,2024-07-01,16.562,9.138,24.221,10.439,7.127,8.969,53.05,Fair,Predicted
predicted,Lake Michigan,41.5,-85.0,2024-07-01,16.563,9.137,24.221,10.443,7.13,8.969,53.05,Fair,Predicted
predicted,Lake Michigan,41.5,-84.7,2024-07-01,16.564,9.137,24.221,10.446,7.134,8.969,53.05,Fair,Predicted
predicted,Lake Michigan,41.8,-88.0,2024-07-01,16.089,9.451,24.141,7.647,4.206,8.915,54.41,Fair,Predicted
predicted,Lake Michigan,41.8,-87.7,2024-07-01,16.09,9.451,24.141,7.65,4.207,8.915,54.41,Fair,Predicted
predicted,Lake Michigan,41.8,-87.4,2024-07-01,16.091,9.451,24.141,7.653,4.209,8.915,54.41,Fair,Predicted
predicted,Lake Michigan,41.8,-87.1,2024-07-01,16.092,9.451,24.141,7.657,4.211,8.916,54.41,Fair,Predicted
predicted,Lake Michigan,41.8,-86.8,2024-07-01,16.093,9.451,24.141,7.66,4.214,8.916,54.41,Fair,Predicted
predicted,Lake Michigan,41.8,-86.5,2024-07-01,16.094,9.451,24.141,7.664,4.216,8.916,54.41,Fair,Predicted
predicted,Lake Michigan,41.8,-86.2,2024-07-01,16.095,9.451,24.141,7.669,4.219,8.916,54.41,Fair,Predicted
predicted,Lake Michigan,41.8,-85.9,2024-07-01,16.097,9.451,24.141,7.673,4.221,8.916,54.41,Fair,Predicted
predicted,Lake Michigan,41.8,-85.6,2024-07-01,16.098,9.451,24.141,7.677,4.224,8.916,54.41,Fair,Predicted
predicted,Lake Michigan,41.8,-85.3,2024-07-01,16.098,9.451,24.141,7.681,4.226,8.917,54.41,Fair,Predicted
predicted,Lake Michigan,41.8,-85.0,2024-07-01,16.098,9.451,24.141,7.684,4.228,8.917,54.41,Fair,Predicted
predicted,Lake Michigan,41.8,-84.7,2024-07-01,16.097,9.451,24.141,7.684,4.228,8.917,54.41,Fair,Predicted
predicted,Lake Michigan,42.1,-88.0,2024-07-01,17.706,9.614,24.041,7.748,4.23,8.929,55.57,Fair,Predicted
predicted,Lake Michigan,42.1,-87.7,2024-07-01,17.707,9.614,24.041,7.749,4.231,8.929,55.57,Fair,Predicted
predicted,Lake Michigan,42.1,-87.4,2024-07-01,17.707,9.614,24.041,7.749,4.231,8.929,55.57,Fair,Predicted
predicted,Lake Michigan,42.1,-87.1,2024-07-01,17.707,9.614,24.041,7.75,4.231,8.929,55.57,Fair,Predicted
predicted,Lake Michigan,42.1,-86.8,2024-07-01,17.708,9.614,24.041,7.75,4.232,8.929,55.57,Fair,Predicted
predicted,Lake Michigan,42.1,-86.5,2024-07-01,17.708,9.614,24.041,7.749,4.231,8.929,55.57,Fair,Predicted
predicted,Lake Michigan,42.1,-86.2,2024-07-01,17.708,9.614,24.041,7.748,4.231,8.929,55.57,Fair,Predicted
predicted,Lake Michigan,42.1,-85.9,2024-07-01,17.709,9.614,24.041,7.746,4.23,8.929,55.57,Fair,Predicted
predicted,Lake Michigan,42.1,-85.6,2024-07-01,17.709,9.614,24.041,7.743,4.228,8.929,55.57,Fair,Predicted
predicted,Lake Michigan,42.1,-85.3,2024-07-01,17.709,9.615,24.04,7.737,4.224,8.929,55.59,Fair,Predicted
predicted,Lake Michigan,42.1,-85.0,2024-07-01,17.71,9.615,24.04,7.729,4.219,8.928,55.59,Fair,Predicted
predicted,Lake Michigan,42.1,-84.7,2024-07-01,17.709,9.615,24.04,7.716,4.212,8.928,55.59,Fair,Predicted
predicted,Lake Michigan,42.4,-88.0,2024-07-01,17.707,9.615,24.04,7.729,4.219,8.929,55.59,Fair,Predicted
predicted,Lake Michigan,42.4,-87.7,2024-07-01,17.707,9.615,24.04,7.728,4.218,8.928,55.59,Fair,Predicted
predicted,Lake Michigan,42.4,-87.4,2024-07-01,17.707,9.615,24.04,7.726,4.217,8.928,55.59,Fair,Predicted
predicted,Lake Michigan,42.4,-87.1,2024-07-01,17.708,9.615,24.04,7.723,4.216,8.928,55.59,Fair,Predicted
predicted,Lake Michigan,42.4,-86.8,2024-07-01,17.708,9.615,24.04,7.72,4.214,8.928,55.59,Fair,Predicted
predicted,Lake Michigan,42.4,-86.5,2024-07-01,17.709,9.615,24.04,7.716,4.211,8.928,55.59,Fair,Predicted
predicted,Lake Michigan,42.4,-86.2,2024-07-01,17.709,9.615,24.039,7.71,4.208,8.928,55.6,Fair,Predicted
predicted,Lake Michigan,42.4,-85.9,2024-07-01,17.71,9.615,24.039,7.702,4.203,8.927,55.6,Fair,Predicted
predicted,Lake Michigan,42.4,-85.6,2024-07-01,17.71,9.615,24.039,7.692,4.197,8.927,55.6,Fair,Predicted
predicted,Lake Michigan,42.4,-85.3,2024-07-01,17.711,9.615,24.038,7.678,4.189,8.926,55.61,Fair,Predicted
predicted,Lake Michigan,42.4,-85.0,2024-07-01,16.158,9.494,23.939,4.378,2.045,8.782,56.55,Fair,Predicted
predicted,Lake Michigan,42.4,-84.7,2024-07-01,16.16,9.494,23.938,4.371,2.042,8.782,56.56,Fair,Predicted
predicted,Lake Michigan,42.7,-88.0,2024-07-01,18.973,9.045,21.298,2.63,1.437,8.505,80.36,Good,Predicted
predicted,Lake Michigan,42.7,-87.7,2024-07-01,18.973,9.045,21.298,2.629,1.437,8.505,80.36,Good,Predicted
predicted,Lake Michigan,42.7,-87.4,2024-07-01,18.974,9.045,21.297,2.629,1.437,8.505,80.37,Good,Predicted
predicted,Lake Michigan,42.7,-87.1,2024-07-01,18.974,9.045,21.297,2.629,1.437,8.505,80.37,Good,Predicted
predicted,Lake Michigan,42.7,-86.8,2024-07-01,18.974,9.045,21.296,2.629,1.437,8.505,80.38,Good,Predicted
predicted,Lake Michigan,42.7,-86.5,2024-07-01,18.974,9.045,21.296,2.628,1.437,8.505,80.38,Good,Predicted
predicted,Lake Michigan,42.7,-86.2,2024-07-01,19.279,9.281,21.616,2.537,1.313,8.542,77.93,Good,Predicted
predicted,Lake Michigan,42.7,-85.9,2024-07-01,19.276,9.283,21.625,2.54,1.314,8.543,77.85,Good,Predicted
predicted,Lake Michigan,42.7,-85.6,2024-07-01,18.549,9.41,22.731,3.037,1.495,8.639,67.76,Fair,Predicted
predicted,Lake Michigan,42.7,-85.3,2024-07-01,18.538,9.413,22.743,3.041,1.496,8.641,67.66,Fair,Predicted
predicted,Lake Michigan,42.7,-85.0,2024-07-01,17.199,9.26,23.742,3.388,1.673,8.696,58.08,Fair,Predicted
predicted,Lake Michigan,42.7,-84.7,2024-07-01,14.577,9.298,23.938,3.31,1.566,8.705,56.32,Fair,Predicted
predicted,Lake Michigan,43.0,-88.0,2024-07-01,18.975,9.045,21.299,2.63,1.437,8.505,80.35,Good,Predicted
predicted,Lake Michigan,43.0,-87.7,2024-07-01,18.976,9.045,21.299,2.63,1.437,8.505,80.35,Good,Predicted
predicted,Lake Michigan,43.0,-87.4,2024-07-01,18.977,9.045,21.299,2.63,1.437,8.505,80.35,Good,Predicted
predicted,Lake Michigan,43.0,-87.1,2024-07-01,18.977,9.045,21.298,2.63,1.437,8.505,80.36,Good,Predicted
predicted,Lake Michigan,43.0,-86.8,2024-07-01,18.978,9.045,21.298,2.629,1.437,8.505,80.36,Good,Predicted
predicted,Lake Michigan,43.0,-86.5,2024-07-01,18.978,9.045,21.297,2.629,1.437,8.505,80.37,Good,Predicted
predicted,Lake Michigan,43.0,-86.2,2024-07-01,18.978,9.045,21.296,2.629,1.437,8.505,80.38,Good,Predicted
predicted,Lake Michigan,43.0,-85.9,2024-07-01,18.978,9.045,21.295,2.628,1.437,8.505,80.39,Good,Predicted
predicted,Lake Michigan,43.0,-85.6,2024-07-01,18.977,9.045,21.294,2.628,1.436,8.505,80.4,Good,Predicted
predicted,Lake Michigan,43.0,-85.3,2024-07-01,18.975,9.045,21.293,2.627,1.436,8.505,80.41,Good,Predicted
predicted,Lake Michigan,43.0,-85.0,2024-07-01,18.972,9.045,21.291,2.626,1.436,8.505,80.43,Good,Predicted
predicted,Lake Michigan,43.0,-84.7,2024-07-01,18.967,9.046,21.29,2.626,1.435,8.505,80.44,Good,Predicted
predicted,Lake Michigan,43.3,-88.0,2024-07-01,18.977,9.045,21.301,2.631,1.438,8.505,80.33,Good,Predicted
predicted,Lake Michigan,43.3,-87.7,2024-07-01,18.978,9.045,21.3,2.631,1.438,8.505,80.34,Good,Predicted
predicted,Lake Michigan,43.3,-87.4,2024-07-01,18.979,9.045,21.3,2.631,1.438,8.505,80.34,Good,Predicted
predicted,Lake Michigan,43.3,-87.1,2024-07-01,18.98,9.045,21.3,2.63,1.438,8.505,80.34,Good,Predicted
predicted,Lake Michigan,43.3,-86.8,2024-07-01,18.981,9.045,21.3,2.63,1.438,8.505,80.34,Good,Predicted
predicted,Lake Michigan,43.3,-86.5,2024-07-01,18.982,9.045,21.299,2.63,1.438,8.505,80.35,Good,Predicted
predicted,Lake Michigan,43.3,-86.2,2024-07-01,18.983,9.045,21.298,2.63,1.437,8.505,80.36,Good,Predicted
predicted,Lake Michigan,43.3,-85.9,2024-07-01,18.983,9.045,21.298,2.63,1.437,8.505,80.36,Good,Predicted
predicted,Lake Michigan,43.3,-85.6,2024-07-01,18.983,9.045,21.297,2.629,1.437,8.505,80.37,Good,Predicted
predicted,Lake Michigan,43.3,-85.3,2024-07-01,18.981,9.045,21.296,2.629,1.437,8.505,80.38,Good,Predicted
predicted,Lake Michigan,43.3,-85.0,2024-07-01,18.979,9.045,21.294,2.628,1.437,8.505,80.4,Good,Predicted
predicted,Lake Michigan,43.3,-84.7,2024-07-01,18.974,9.045,21.292,2.627,1.436,8.505,80.42,Good,Predicted
predicted,Lake Michigan,43.6,-88.0,2024-07-01,18.979,9.045,21.302,2.631,1.438,8.505,80.33,Good,Predicted
predicted,Lake Michigan,43.6,-87.7,2024-07-01,18.98,9.045,21.302,2.631,1.438,8.505,80.33,Good,Predicted
predicted,Lake Michigan,43.6,-87.4,2024-07-01,18.981,9.045,21.302,2.631,1.438,8.505,80.33,Good,Predicted
predicted,Lake Michigan,43.6,-87.1,2024-07-01,18.983,9.045,21.302,2.631,1.438,8.505,80.33,Good,Predicted
predicted,Lake Michigan,43.6,-86.8,2024-07-01,18.984,9.045,21.302,2.631,1.438,8.505,80.33,Good,Predicted
predicted,Lake Michigan,43.6,-86.5,2024-07-01,18.986,9.044,21.302,2.631,1.438,8.505,80.32,Good,Predicted
predicted,Lake Michigan,43.6,-86.2,2024-07-01,18.987,9.044,21.301,2.631,1.438,8.505,80.33,Good,Predicted
predicted,Lake Michigan,43.6,-85.9,2024-07-01,18.988,9.044,21.301,2.631,1.438,8.505,80.33,Good,Predicted
predicted,Lake Michigan,43.6,-85.6,2024-07-01,18.988,9.044,21.301,2.631,1.438,8.505,80.33,Good,Predicted
predicted,Lake Michigan,43.6,-85.3,2024-07-01,18.988,9.045,21.3,2.631,1.438,8.505,80.34,Good,Predicted
predicted,Lake Michigan,43.6,-85.0,2024-07-01,18.986,9.045,21.299,2.63,1.438,8.505,80.35,Good,Predicted
predicted,Lake Michigan,43.6,-84.7,2024-07-01,18.982,9.045,21.298,2.63,1.437,8.505,80.36,Good,Predicted
predicted,Lake Michigan,43.9,-88.0,2024-07-01,18.98,9.045,21.303,2.632,1.438,8.505,80.32,Good,Predicted
predicted,Lake Michigan,43.9,-87.7,2024-07-01,18.981,9.044,21.304,2.632,1.438,8.505,80.3,Good,Predicted
predicted,Lake Michigan,43.9,-87.4,2024-07-01,18.983,9.044,21.304,2.632,1.438,8.505,80.3,Good,Predicted
predicted,Lake Michigan,43.9,-87.1,2024-07-01,18.984,9.044,21.304,2.632,1.438,8.505,80.3,Good,Predicted
predicted,Lake Michigan,43.9,-86.8,2024-07-01,18.986,9.044,21.304,2.633,1.439,8.505,80.3,Good,Predicted
