MonitoringLocationName,MonitoringLocationID,ActivityType,ActivityMediaName,ActivityStartDate,CharacteristicName,ResultSampleFraction,ResultValue,ResultUnit,ResultValueType
Lake Huron,5,Sample-Routine,Surface Water,2024-08-28,pH,,8.3,None,Actual
Lake Ontario,58,Sample-Routine,Surface Water,2022-04-24,Chloride,Dissolved,23.1,mg/L,Actual
Lake Ontario,58,Sample-Routine,Surface Water,2022-04-24,Dissolved oxygen (DO),,11.56,mg/L,Actual
Lake Ontario,58,Sample-Routine,Surface Water,2022-04-24,pH,,8.15,None,Actual
Lake Ontario,58,Sample-Routine,Surface Water,2023-04-15,pH,,8.21,None,Actual
Lake Ontario,58,Sample-Routine,Surface Water,2023-04-15,Chloride,Dissolved,23.7,mg/L,Actual
Lake Ontario,58,Sample-Routine,Surface Water,2023-04-15,Dissolved oxygen (DO),,11.22,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,Chloride,Dissolved,5.99,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,pH,,8.22,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,pH,,8.31,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,Dissolved oxygen (DO),,11.34,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,Chloride,Dissolved,6.12,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,Chloride,Dissolved,6,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,pH,,8.02,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,pH,,7.84,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,Chloride,Dissolved,5.92,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,Chloride,Dissolved,6.06,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,Dissolved oxygen (DO),,10.04,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,Dissolved oxygen (DO),,11.56,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,Dissolved oxygen (DO),,9.15,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,Chloride,Dissolved,6.68,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,Dissolved oxygen (DO),,11.18,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,pH,,7.9,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,Dissolved oxygen (DO),,11.78,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,Dissolved oxygen (DO),,9.28,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,pH,,8.08,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,Chloride,Dissolved,6.93,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,Dissolved oxygen (DO),,10.21,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-09-15,pH,,8.03,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,Chloride,Dissolved,5.91,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2022-06-04,pH,,8.11,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,pH,,8.21,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,pH,,8.2,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,9.44,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,9.32,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,pH,,7.88,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,pH,,7.91,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,9.54,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,6.47,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,pH,,7.95,None,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,9.41,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,9.21,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,6.28,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,6.56,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,6.36,mg/L,Actual
Lake Huron,84,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,6.7,mg/L,Actual
Lake Superior,189,Sample-Routine,Surface Water,2024-06-11,pH,,8.22,None,Actual
Lake Superior,189,Sample-Routine,Surface Water,2024-06-11,Chloride,Dissolved,1.57,mg/L,Actual
Lake Superior,189,Sample-Routine,Surface Water,2024-09-17,Chloride,Dissolved,1.64,mg/L,Actual
Lake Superior,189,Sample-Routine,Surface Water,2024-06-11,Dissolved oxygen (DO),,11.27,mg/L,Actual
Lake Superior,189,Sample-Routine,Surface Water,2024-09-17,pH,,8.06,None,Actual
Lake Superior,189,Sample-Routine,Surface Water,2024-09-17,Dissolved oxygen (DO),,9.52,mg/L,Actual
Lake Erie,950,Sample-Routine,Surface Water,2022-08-17,Chloride,Dissolved,15,mg/L,Actual
Lake Erie,950,Sample-Routine,Surface Water,2022-08-17,pH,,8.53,None,Actual
Lake Erie,950,Sample-Routine,Surface Water,2022-08-17,Dissolved oxygen (DO),,8.53,mg/L,Actual
Lake Erie,950,Sample-Routine,Surface Water,2023-05-11,pH,,8.38,None,Actual
Lake Erie,950,Sample-Routine,Surface Water,2023-05-11,Chloride,Dissolved,14.7,mg/L,Actual
Lake Erie,950,Sample-Routine,Surface Water,2023-05-11,Dissolved oxygen (DO),,11.03,mg/L,Actual
Lake Huron,23,Sample-Routine,Surface Water,2022-06-01,Chloride,Dissolved,7.73,mg/L,Actual
Lake Huron,23,Sample-Routine,Surface Water,2022-09-19,pH,,8.3,None,Actual
Lake Huron,23,Sample-Routine,Surface Water,2022-09-19,Dissolved oxygen (DO),,9.47,mg/L,Actual
Lake Huron,23,Sample-Routine,Surface Water,2022-09-19,Chloride,Dissolved,7.75,mg/L,Actual
Lake Huron,23,Sample-Routine,Surface Water,2022-06-01,pH,,8.18,None,Actual
Lake Huron,23,Sample-Routine,Surface Water,2022-06-01,Dissolved oxygen (DO),,10.94,mg/L,Actual
Lake Huron,23,Sample-Routine,Surface Water,2024-08-27,Chloride,Dissolved,8.38,mg/L,Actual
Lake Huron,23,Sample-Routine,Surface Water,2024-08-27,pH,,8.3,None,Actual
Lake Huron,23,Sample-Routine,Surface Water,2024-08-27,Dissolved oxygen (DO),,8.52,mg/L,Actual
Lake Erie,952,Sample-Routine,Surface Water,2022-08-18,Chloride,Dissolved,14.8,mg/L,Actual
Lake Erie,952,Sample-Routine,Surface Water,2022-08-18,Dissolved oxygen (DO),,8.71,mg/L,Actual
Lake Erie,952,Sample-Routine,Surface Water,2022-08-18,pH,,8.5,None,Actual
Lake Erie,952,Sample-Routine,Surface Water,2023-05-12,pH,,8.5,None,Actual
Lake Erie,952,Sample-Routine,Surface Water,2023-05-12,Chloride,Dissolved,15,mg/L,Actual
Lake Erie,952,Sample-Routine,Surface Water,2023-05-12,Dissolved oxygen (DO),,11.79,mg/L,Actual
Lake Huron,96,Sample-Routine,Surface Water,2022-09-20,Chloride,Dissolved,7.57,mg/L,Actual
Lake Huron,96,Sample-Routine,Surface Water,2022-09-20,Dissolved oxygen (DO),,8.89,mg/L,Actual
Lake Huron,96,Sample-Routine,Surface Water,2022-09-20,pH,,8.32,None,Actual
Lake Huron,96,Sample-Routine,Surface Water,2024-08-27,Dissolved oxygen (DO),,8.85,mg/L,Actual
Lake Huron,96,Sample-Routine,Surface Water,2024-08-27,pH,,8.37,None,Actual
Lake Huron,96,Sample-Routine,Surface Water,2024-08-27,Chloride,Dissolved,8.04,mg/L,Actual
Lake Ontario,726,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,92.4,mg/L,Actual
Lake Ontario,726,Sample-Routine,Surface Water,2022-04-20,pH,,8.22,None,Actual
Lake Ontario,726,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.16,mg/L,Actual
Lake Ontario,726,Sample-Routine,Surface Water,2023-04-18,Dissolved oxygen (DO),,10.61,mg/L,Actual
Lake Ontario,726,Sample-Routine,Surface Water,2023-04-18,pH,,8.16,None,Actual
Lake Ontario,726,Sample-Routine,Surface Water,2023-04-18,Chloride,Dissolved,85.2,mg/L,Actual
Lake Erie,947,Sample-Routine,Surface Water,2022-08-17,Chloride,Dissolved,15.1,mg/L,Actual
Lake Erie,947,Sample-Routine,Surface Water,2022-08-17,Dissolved oxygen (DO),,8.52,mg/L,Actual
Lake Erie,947,Sample-Routine,Surface Water,2022-08-17,pH,,8.52,None,Actual
Lake Erie,947,Sample-Routine,Surface Water,2023-05-11,Dissolved oxygen (DO),,10.83,mg/L,Actual
Lake Erie,947,Sample-Routine,Surface Water,2023-05-11,pH,,8.35,None,Actual
Lake Erie,947,Sample-Routine,Surface Water,2023-05-11,Chloride,Dissolved,15.7,mg/L,Actual
Lake Erie,947,Sample-Routine,Surface Water,2024-08-22,pH,,8.39,None,Actual
Lake Erie,947,Sample-Routine,Surface Water,2024-08-22,Chloride,Dissolved,15.6,mg/L,Actual
Lake Erie,947,Sample-Routine,Surface Water,2024-08-22,Dissolved oxygen (DO),,8.85,mg/L,Actual
Lake Ontario,89,Sample-Routine,Surface Water,2022-04-23,Dissolved oxygen (DO),,11.59,mg/L,Actual
Lake Ontario,89,Sample-Routine,Surface Water,2022-04-23,pH,,8.08,None,Actual
Lake Ontario,89,Sample-Routine,Surface Water,2022-04-23,Chloride,Dissolved,22.8,mg/L,Actual
Lake Ontario,89,Sample-Routine,Surface Water,2023-04-16,Chloride,Dissolved,24.3,mg/L,Actual
Lake Ontario,89,Sample-Routine,Surface Water,2023-04-16,Dissolved oxygen (DO),,11.42,mg/L,Actual
Lake Ontario,89,Sample-Routine,Surface Water,2023-04-16,pH,,8.19,None,Actual
Lake Huron,60,Sample-Routine,Surface Water,2022-09-16,Chloride,Dissolved,7.28,mg/L,Actual
Lake Huron,60,Sample-Routine,Surface Water,2022-09-16,Dissolved oxygen (DO),,9.29,mg/L,Actual
Lake Huron,60,Sample-Routine,Surface Water,2022-09-16,pH,,8.36,None,Actual
Lake Huron,60,Sample-Routine,Surface Water,2024-09-06,Chloride,Dissolved,7.29,mg/L,Actual
Lake Huron,60,Sample-Routine,Surface Water,2024-09-06,Dissolved oxygen (DO),,9.71,mg/L,Actual
Lake Huron,60,Sample-Routine,Surface Water,2024-09-06,pH,,8.25,None,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,pH,,8.17,None,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,pH,,8.14,None,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.4,mg/L,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,pH,,8.13,None,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,pH,,8.19,None,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.48,mg/L,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.43,mg/L,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.43,mg/L,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,pH,,8.21,None,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.2,mg/L,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,Chloride,Dissolved,23.3,mg/L,Actual
Lake Ontario,25,Sample-Routine,Surface Water,2022-04-20,Dissolved oxygen (DO),,11.37,mg/L,Actual
Lake Huron,11,Sample-Routine,Surface Water,2022-09-21,Dissolved oxygen (DO),,8.95,mg/L,Actual
Lake Huron,11,Sample-Routine,Surface Water,2022-09-21,pH,,8.43,None,Actual
Lake Huron,11,Sample-Routine,Surface Water,2022-09-21,Chloride,Dissolved,8.06,mg/L,Actual
Lake Huron,11,Sample-Routine,Surface Water,2024-08-28,pH,,8.41,None,Actual
Lake Huron,11,Sample-Routine,Surface Water,2024-08-28,Chloride,Dissolved,7.99,mg/L,Actual
Lake Huron,11,Sample-Routine,Surface Water,2024-08-28,Dissolved oxygen (DO),,9,mg/L,Actual
Lake Ontario,67,Sample-Routine,Surface Water,2022-04-24,Dissolved oxygen (DO),,11.87,mg/L,Actual
Lake Ontario,67,Sample-Routine,Surface Water,2022-04-24,pH,,8.2,None,Actual
Lake Ontario,67,Sample-Routine,Surface Water,2022-04-24,Chloride,Dissolved,22.9,mg/L,Actual
Lake Ontario,67,Sample-Routine,Surface Water,2023-04-16,pH,,8.21,None,Actual
Lake Ontario,67,Sample-Routine,Surface Water,2023-04-16,Chloride,Dissolved,23.5,mg/L,Actual
Lake Ontario,67,Sample-Routine,Surface Water,2023-04-16,Dissolved oxygen (DO),,11.39,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,pH,,7.91,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,11.01,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,pH,,8.27,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.39,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,pH,,8.05,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,11.42,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,pH,,7.9,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,pH,,8.13,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,pH,,8.11,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.43,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.41,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,pH,,8.06,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.43,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.41,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,pH,,8,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.31,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,9.24,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,9.84,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.35,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,pH,,8.15,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,10.99,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,11.14,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.38,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,Chloride,Dissolved,7.45,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,11.69,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,10.14,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,11.15,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,pH,,8.31,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.37,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,pH,,7.89,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Dissolved oxygen (DO),,10.44,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-09-14,Chloride,Dissolved,7.41,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2022-06-05,Dissolved oxygen (DO),,10.64,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Dissolved oxygen (DO),,10.65,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Chloride,Dissolved,7.71,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Chloride,Dissolved,7.56,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,pH,,8.21,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Dissolved oxygen (DO),,10.86,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Chloride,Dissolved,7.73,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Dissolved oxygen (DO),,10.72,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Chloride,Dissolved,7.75,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,pH,,8.23,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Chloride,Dissolved,7.69,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Dissolved oxygen (DO),,10.69,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Dissolved oxygen (DO),,9.62,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,pH,,8,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,pH,,8.08,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Dissolved oxygen (DO),,9.36,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,Chloride,Dissolved,7.54,mg/L,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,pH,,8.19,None,Actual
Georgian Bay,29,Sample-Routine,Surface Water,2024-09-07,pH,,8.07,None,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-09-19,pH,,7.95,None,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,Dissolved oxygen (DO),,10.25,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-09-19,Dissolved oxygen (DO),,9.79,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-09-19,Chloride,Dissolved,1.69,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-09-19,pH,,7.81,None,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,Chloride,Dissolved,2.14,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-09-19,Chloride,Dissolved,1.69,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,Chloride,Dissolved,1.64,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-09-19,Dissolved oxygen (DO),,9.98,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,Chloride,Dissolved,1.75,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,pH,,8.17,None,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,Dissolved oxygen (DO),,10.81,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-09-19,Dissolved oxygen (DO),,10,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,pH,,8.02,None,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-09-19,Chloride,Dissolved,1.68,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,Dissolved oxygen (DO),,10.76,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,pH,,8,None,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,Dissolved oxygen (DO),,10.82,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,Chloride,Dissolved,1.84,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,pH,,8.23,None,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,Chloride,Dissolved,1.63,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,pH,,8.06,None,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-06-14,Dissolved oxygen (DO),,10.9,mg/L,Actual
Lake Superior,139,Sample-Routine,Surface Water,2024-09-19,pH,,7.7,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,pH,,8.14,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,Dissolved oxygen (DO),,10.81,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-09-16,Dissolved oxygen (DO),,9.36,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-09-16,Dissolved oxygen (DO),,9.54,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,pH,,8.2,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,Chloride,Dissolved,11.5,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,Chloride,Dissolved,11.4,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-09-16,Chloride,Dissolved,8.98,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,pH,,8.24,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-09-16,Chloride,Dissolved,10.7,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,Chloride,Dissolved,11.1,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,Dissolved oxygen (DO),,10.45,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,Dissolved oxygen (DO),,10.8,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,pH,,8.27,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-09-16,Dissolved oxygen (DO),,9.89,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-09-16,pH,,8.44,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-09-16,pH,,8.28,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,Dissolved oxygen (DO),,10.23,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-06-03,Chloride,Dissolved,9.3,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-09-16,Chloride,Dissolved,10.2,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2022-09-16,pH,,8.48,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,10.51,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,10.15,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,pH,,8.49,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,pH,,8.29,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,pH,,8.4,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,8.56,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,9.41,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,pH,,8.33,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,11.9,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,pH,,8.29,None,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,8.88,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,9.68,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,10.49,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,Dissolved oxygen (DO),,10.43,mg/L,Actual
Lake Huron,64,Sample-Routine,Surface Water,2024-09-05,Chloride,Dissolved,8.83,mg/L,Actual
Lake Superior,50,Sample-Routine,Surface Water,2024-09-14,Dissolved oxygen (DO),,9.42,mg/L,Actual
Lake Superior,50,Sample-Routine,Surface Water,2024-06-09,pH,,8.32,None,Actual
Lake Superior,50,Sample-Routine,Surface Water,2024-09-14,pH,,7.99,None,Actual
Lake Superior,50,Sample-Routine,Surface Water,2024-06-09,Chloride,Dissolved,1.63,mg/L,Actual
